"timestamp [UTC]",message
"3/17/2021, 11:18:57.239 PM","[270464972:2] RECV: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:458:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:458:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/17/2021, 11:18:57.240 PM","[270464972:13] SENT: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:18:57.240 PM","[270464972:2] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/17/2021, 11:18:57.241 PM","[270464972:13] RECV: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:18:57.242 PM","[270464972:13] SENT: End{error=null}"
"3/17/2021, 11:18:57.243 PM","[270464972:13] RECV: End{error=null}"
"3/17/2021, 11:19:23.581 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:19:49.893 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:20:16.152 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:20:30.873 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:20:57.230 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:20:57.455 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:21:23.507 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:21:49.849 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:22:16.173 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:22:42.513 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:22:57.456 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:23:08.769 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:23:30.843 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:23:47.233 PM","[270464972:13] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:23:47.235 PM","[270464972:13] SENT: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:459:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:459:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/17/2021, 11:23:47.235 PM","[270464972:13] RECV: Begin{remoteChannel=13, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:23:47.240 PM","[270464972:2] SENT: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:23:47.240 PM","[270464972:13] RECV: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:459:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:459:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/17/2021, 11:23:47.240 PM","[270464972:13] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/17/2021, 11:23:47.241 PM","[270464972:2] RECV: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:23:47.242 PM","[270464972:2] SENT: End{error=null}"
"3/17/2021, 11:23:47.243 PM","[270464972:2] RECV: End{error=null}"
"3/17/2021, 11:24:13.490 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:24:39.777 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:25:06.123 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:25:32.476 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:25:57.457 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:25:58.760 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:26:25.087 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:26:30.821 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:26:57.082 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:27:23.338 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:27:49.594 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:27:57.456 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:28:15.853 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:28:37.234 PM","[270464972:2] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:28:37.235 PM","[270464972:2] RECV: Begin{remoteChannel=2, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:28:37.236 PM","[270464972:2] SENT: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:460:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:460:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/17/2021, 11:28:37.240 PM","[270464972:13] SENT: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:28:37.240 PM","[270464972:2] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/17/2021, 11:28:37.240 PM","[270464972:2] RECV: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:460:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:460:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/17/2021, 11:28:37.241 PM","[270464972:13] RECV: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:28:37.242 PM","[270464972:13] SENT: End{error=null}"
"3/17/2021, 11:28:37.244 PM","[270464972:13] RECV: End{error=null}"
"3/17/2021, 11:29:03.550 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:29:29.803 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:29:30.725 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:29:57.038 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:30:23.308 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:30:49.573 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:30:57.456 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:31:15.836 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:31:42.099 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:32:08.408 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:32:30.726 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:32:56.991 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:32:57.457 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:33:23.253 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:33:27.235 PM","[270464972:13] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:33:27.236 PM","[270464972:13] RECV: Begin{remoteChannel=13, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:33:27.237 PM","[270464972:13] SENT: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:461:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:461:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/17/2021, 11:33:27.241 PM","[270464972:13] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/17/2021, 11:33:27.241 PM","[270464972:13] RECV: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:461:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:461:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/17/2021, 11:33:27.242 PM","[270464972:2] SENT: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:33:27.243 PM","[270464972:2] RECV: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:33:27.244 PM","[270464972:2] SENT: End{error=null}"
"3/17/2021, 11:33:27.245 PM","[270464972:2] RECV: End{error=null}"
"3/17/2021, 11:33:53.580 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:34:19.889 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:34:46.213 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:35:12.531 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:35:30.714 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:35:56.993 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:35:57.457 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:36:23.248 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:36:49.506 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:37:15.825 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:37:42.083 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:37:57.457 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:38:08.398 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:38:17.234 PM","[270464972:2] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:38:17.236 PM","[270464972:2] SENT: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:462:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:462:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
"3/17/2021, 11:38:17.236 PM","[270464972:2] RECV: Begin{remoteChannel=2, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:38:17.241 PM","[270464972:2] RECV: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:462:1:**-test-out-**', handle=0, role=RECEIVER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:462:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=null, maxMessageSize=1048576, offeredCapabilities=[DELAYED_DELIVERY], desiredCapabilities=null, properties=null}"
"3/17/2021, 11:38:17.241 PM","[270464972:13] SENT: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:38:17.241 PM","[270464972:2] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=0, deliveryCount=0, linkCredit=1000, available=0, drain=false, echo=false, properties=null}"
"3/17/2021, 11:38:17.242 PM","[270464972:13] RECV: Detach{handle=0, closed=true, error=null}"
"3/17/2021, 11:38:17.243 PM","[270464972:13] SENT: End{error=null}"
"3/17/2021, 11:38:17.244 PM","[270464972:13] RECV: End{error=null}"
"3/17/2021, 11:38:30.684 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:38:56.977 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:39:23.336 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:39:49.589 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:40:15.848 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:40:42.106 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:40:57.458 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:41:08.386 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:41:30.612 PM","[270464972:0] RECV: Flow{nextIncomingId=1, incomingWindow=5000, nextOutgoingId=1, outgoingWindow=2047, handle=null, deliveryCount=null, linkCredit=null, available=null, drain=false, echo=true, properties=null}"
"3/17/2021, 11:41:56.918 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:42:23.226 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:42:49.553 PM","[270464972:0] RECV: Empty Frame"
"3/17/2021, 11:42:57.459 PM","[270464972:0] SENT: Empty Frame"
"3/17/2021, 11:43:07.235 PM","[270464972:13] SENT: Begin{remoteChannel=null, nextOutgoingId=1, incomingWindow=2047, outgoingWindow=2147483647, handleMax=65535, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:43:07.236 PM","[270464972:13] RECV: Begin{remoteChannel=13, nextOutgoingId=1, incomingWindow=5000, outgoingWindow=2047, handleMax=255, offeredCapabilities=null, desiredCapabilities=null, properties=null}"
"3/17/2021, 11:43:07.236 PM","[270464972:13] SENT: Attach{name='qpid-jms:sender:ID:7390b087-f107-4523-8534-4deb811c35ed:35:463:1:**-test-out-**', handle=0, role=SENDER, sndSettleMode=UNSETTLED, rcvSettleMode=FIRST, source=Source{address='ID:7390b087-f107-4523-8534-4deb811c35ed:35:463:1', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, distributionMode=null, filter=null, defaultOutcome=null, outcomes=[amqp:accepted:list, amqp:rejected:list, amqp:released:list, amqp:modified:list], capabilities=null}, target=Target{address='**-test-out-**', durable=NONE, expiryPolicy=SESSION_END, timeout=0, dynamic=false, dynamicNodeProperties=null, capabilities=[topic]}, unsettled=null, incompleteUnsettled=false, initialDeliveryCount=0, maxMessageSize=null, offeredCapabilities=null, desiredCapabilities=[DELAYED_DELIVERY], properties=null}"
